"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	195	12880580	1.5
	"Illinois"	"17"	"2014"	"2014"	"Assault"	"X85-Y09"	10	12880580	Unreliable
	"Illinois"	"17"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	69	12880580	0.5
	"Illinois"	"17"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	1587	12859995	12.3
	"Illinois"	"17"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	174	12859995	1.4
	"Illinois"	"17"	"2015"	"2015"	"Assault"	"X85-Y09"	14	12859995	Unreliable
	"Illinois"	"17"	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	60	12859995	0.5
	"Illinois"	"17"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	2149	12801539	16.8
	"Illinois"	"17"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	165	12801539	1.3
	"Illinois"	"17"	"2016"	"2016"	"Assault"	"X85-Y09"	16	12801539	Unreliable
	"Illinois"	"17"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	81	12801539	0.6
	"Illinois"	"17"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	2525	12802023	19.7
	"Illinois"	"17"	"2017"	"2017"	"Intentional self-harm"	"X60-X84"	178	12802023	1.4
	"Illinois"	"17"	"2017"	"2017"	"Assault"	"X85-Y09"	21	12802023	0.2
	"Illinois"	"17"	"2017"	"2017"	"Event of undetermined intent"	"Y10-Y34"	54	12802023	0.4
	"Illinois"	"17"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	2470	12741080	19.4
	"Illinois"	"17"	"2018"	"2018"	"Intentional self-harm"	"X60-X84"	172	12741080	1.3
	"Illinois"	"17"	"2018"	"2018"	"Event of undetermined intent"	"Y10-Y34"	71	12741080	0.6
	"Illinois"	"17"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	2570	12671821	20.3
	"Illinois"	"17"	"2019"	"2019"	"Intentional self-harm"	"X60-X84"	169	12671821	1.3
	"Illinois"	"17"	"2019"	"2019"	"Assault"	"X85-Y09"	16	12671821	Unreliable
	"Illinois"	"17"	"2019"	"2019"	"Event of undetermined intent"	"Y10-Y34"	35	12671821	0.3
	"Illinois"	"17"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	3350	12587530	26.6
	"Illinois"	"17"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	144	12587530	1.1
	"Illinois"	"17"	"2020 "	"2020"	"Assault"	"X85-Y09"	11	12587530	Unreliable
	"Illinois"	"17"	"2020 "	"2020"	"Event of undetermined intent"	"Y10-Y34"	44	12587530	0.3
	"Indiana"	"18"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	101	6044969	1.7
	"Indiana"	"18"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	50	6044969	0.8
	"Indiana"	"18"	"1999"	"1999"	"Event of undetermined intent"	"Y10-Y34"	39	6044969	0.6
	"Indiana"	"18"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	113	6080485	1.9
	"Indiana"	"18"	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	52	6080485	0.9
	"Indiana"	"18"	"2000"	"2000"	"Event of undetermined intent"	"Y10-Y34"	49	6080485	0.8
	"Indiana"	"18"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	139	6127760	2.3
	"Indiana"	"18"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	72	6127760	1.2
	"Indiana"	"18"	"2001"	"2001"	"Event of undetermined intent"	"Y10-Y34"	71	6127760	1.2
	"Indiana"	"18"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	143	6155967	2.3
	"Indiana"	"18"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	64	6155967	1.0
	"Indiana"	"18"	"2002"	"2002"	"Event of undetermined intent"	"Y10-Y34"	84	6155967	1.4
	"Indiana"	"18"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	242	6196638	3.9
	"Indiana"	"18"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	79	6196638	1.3
	"Indiana"	"18"	"2003"	"2003"	"Event of undetermined intent"	"Y10-Y34"	111	6196638	1.8
	"Indiana"	"18"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	317	6233007	5.1
	"Indiana"	"18"	"2004"	"2004"	"Intentional self-harm"	"X60-X84"	83	6233007	1.3
	"Indiana"	"18"	"2004"	"2004"	"Event of undetermined intent"	"Y10-Y34"	138	6233007	2.2
	"Indiana"	"18"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	369	6278616	5.9
	"Indiana"	"18"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	83	6278616	1.3
	"Indiana"	"18"	"2005"	"2005"	"Event of undetermined intent"	"Y10-Y34"	157	6278616	2.5
	"Indiana"	"18"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	449	6332669	7.1
	"Indiana"	"18"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	112	6332669	1.8
	"Indiana"	"18"	"2006"	"2006"	"Event of undetermined intent"	"Y10-Y34"	174	6332669	2.7
	"Indiana"	"18"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	504	6379599	7.9
	"Indiana"	"18"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	102	6379599	1.6
	"Indiana"	"18"	"2007"	"2007"	"Event of undetermined intent"	"Y10-Y34"	172	6379599	2.7
	"Indiana"	"18"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	529	6424806	8.2
	"Indiana"	"18"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	83	6424806	1.3
	"Indiana"	"18"	"2008"	"2008"	"Event of undetermined intent"	"Y10-Y34"	214	6424806	3.3
	"Indiana"	"18"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	697	6459325	10.8
	"Indiana"	"18"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	98	6459325	1.5
	"Indiana"	"18"	"2009"	"2009"	"Event of undetermined intent"	"Y10-Y34"	98	6459325	1.5
	"Indiana"	"18"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	657	6483802	10.1
	"Indiana"	"18"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	146	6483802	2.3
	"Indiana"	"18"	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	123	6483802	1.9
	"Indiana"	"18"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	732	6516922	11.2
	"Indiana"	"18"	"2011"	"2011"	"Intentional self-harm"	"X60-X84"	129	6516922	2.0
	"Indiana"	"18"	"2011"	"2011"	"Event of undetermined intent"	"Y10-Y34"	113	6516922	1.7
	"Indiana"	"18"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	780	6537334	11.9
	"Indiana"	"18"	"2012"	"2012"	"Intentional self-harm"	"X60-X84"	122	6537334	1.9
	"Indiana"	"18"	"2012"	"2012"	"Event of undetermined intent"	"Y10-Y34"	108	6537334	1.7
	"Indiana"	"18"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	833	6570902	12.7
	"Indiana"	"18"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	112	6570902	1.7
	"Indiana"	"18"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	116	6570902	1.8
	"Indiana"	"18"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	937	6596855	14.2
	"Indiana"	"18"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	114	6596855	1.7
	"Indiana"	"18"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	121	6596855	1.8
	"Indiana"	"18"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	1060	6619680	16.0
	"Indiana"	"18"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	86	6619680	1.3
	"Indiana"	"18"	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	97	6619680	1.5
	"Indiana"	"18"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	1321	6633053	19.9
	"Indiana"	"18"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	91	6633053	1.4
	"Indiana"	"18"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	110	6633053	1.7
	"Indiana"	"18"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	1661	6666818	24.9
	"Indiana"	"18"	"2017"	"2017"	"Intentional self-harm"	"X60-X84"	76	6666818	1.1
	"Indiana"	"18"	"2017"	"2017"	"Event of undetermined intent"	"Y10-Y34"	113	6666818	1.7
	"Indiana"	"18"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	1444	6691878	21.6
	"Indiana"	"18"	"2018"	"2018"	"Intentional self-harm"	"X60-X84"	90	6691878	1.3
	"Indiana"	"18"	"2018"	"2018"	"Event of undetermined intent"	"Y10-Y34"	91	6691878	1.4
	"Indiana"	"18"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	1515	6732219	22.5
	"Indiana"	"18"	"2019"	"2019"	"Intentional self-harm"	"X60-X84"	79	6732219	1.2
	"Indiana"	"18"	"2019"	"2019"	"Event of undetermined intent"	"Y10-Y34"	103	6732219	1.5
	"Indiana"	"18"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	2087	6754953	30.9
	"Indiana"	"18"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	77	6754953	1.1
	"Indiana"	"18"	"2020 "	"2020"	"Event of undetermined intent"	"Y10-Y34"	154	6754953	2.3
	"Iowa"	"19"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	25	2917634	0.9
	"Iowa"	"19"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	22	2917634	0.8
	"Iowa"	"19"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	38	2926324	1.3
	"Iowa"	"19"	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	21	2926324	0.7
	"Iowa"	"19"	"2000"	"2000"	"Event of undetermined intent"	"Y10-Y34"	14	2926324	Unreliable
	"Iowa"	"19"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	41	2931997	1.4
	"Iowa"	"19"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	32	2931997	1.1
	"Iowa"	"19"	"2001"	"2001"	"Event of undetermined intent"	"Y10-Y34"	14	2931997	Unreliable
	"Iowa"	"19"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	58	2934234	2.0
	"Iowa"	"19"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	29	2934234	1.0
	"Iowa"	"19"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	62	2941999	2.1
	"Iowa"	"19"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	26	2941999	0.9
	"Iowa"	"19"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	67	2953635	2.3
	"Iowa"	"19"	"2004"	"2004"	"Intentional self-harm"	"X60-X84"	42	2953635	1.4
	"Iowa"	"19"	"2004"	"2004"	"Event of undetermined intent"	"Y10-Y34"	12	2953635	Unreliable
	"Iowa"	"19"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	87	2964454	2.9
	"Iowa"	"19"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	45	2964454	1.5
	"Iowa"	"19"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	114	2982644	3.8
	"Iowa"	"19"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	45	2982644	1.5
	"Iowa"	"19"	"2006"	"2006"	"Event of undetermined intent"	"Y10-Y34"	28	2982644	0.9
	"Iowa"	"19"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	117	2999212	3.9
	"Iowa"	"19"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	62	2999212	2.1
	"Iowa"	"19"	"2007"	"2007"	"Event of undetermined intent"	"Y10-Y34"	24	2999212	0.8
	"Iowa"	"19"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	130	3016734	4.3
	"Iowa"	"19"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	54	3016734	1.8
	"Iowa"	"19"	"2008"	"2008"	"Event of undetermined intent"	"Y10-Y34"	25	3016734	0.8
	"Iowa"	"19"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	138	3032870	4.6
	"Iowa"	"19"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	50	3032870	1.6
	"Iowa"	"19"	"2009"	"2009"	"Event of undetermined intent"	"Y10-Y34"	19	3032870	Unreliable
	"Iowa"	"19"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	171	3046355	5.6
	"Iowa"	"19"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	59	3046355	1.9
	"Iowa"	"19"	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	23	3046355	0.8
	"Iowa"	"19"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	167	3062309	5.5
	"Iowa"	"19"	"2011"	"2011"	"Intentional self-harm"	"X60-X84"	58	3062309	1.9
	"Iowa"	"19"	"2011"	"2011"	"Event of undetermined intent"	"Y10-Y34"	25	3062309	0.8
	"Iowa"	"19"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	186	3074186	6.1
	"Iowa"	"19"	"2012"	"2012"	"Intentional self-harm"	"X60-X84"	50	3074186	1.6
	"Iowa"	"19"	"2012"	"2012"	"Event of undetermined intent"	"Y10-Y34"	22	3074186	0.7
	"Iowa"	"19"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	210	3090416	6.8
	"Iowa"	"19"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	50	3090416	1.6
	"Iowa"	"19"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	12	3090416	Unreliable
	"Iowa"	"19"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	203	3107126	6.5
	"Iowa"	"19"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	46	3107126	1.5
	"Iowa"	"19"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	14	3107126	Unreliable
	"Iowa"	"19"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	241	3123899	7.7
	"Iowa"	"19"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	54	3123899	1.7
	"Iowa"	"19"	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	13	3123899	Unreliable
	"Iowa"	"19"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	245	3134693	7.8
	"Iowa"	"19"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	47	3134693	1.5
	"Iowa"	"19"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	21	3134693	0.7
	"Iowa"	"19"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	265	3145711	8.4
	"Iowa"	"19"	"2017"	"2017"	"Intentional self-harm"	"X60-X84"	61	3145711	1.9
	"Iowa"	"19"	"2017"	"2017"	"Event of undetermined intent"	"Y10-Y34"	13	3145711	Unreliable
	"Iowa"	"19"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	221	3156145	7.0
	"Iowa"	"19"	"2018"	"2018"	"Intentional self-harm"	"X60-X84"	54	3156145	1.7
	"Iowa"	"19"	"2018"	"2018"	"Event of undetermined intent"	"Y10-Y34"	10	3156145	Unreliable
	"Iowa"	"19"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	281	3155070	8.9
	"Iowa"	"19"	"2019"	"2019"	"Intentional self-harm"	"X60-X84"	62	3155070	2.0
	"Iowa"	"19"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	346	3163561	10.9
	"Iowa"	"19"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	69	3163561	2.2
	"Iowa"	"19"	"2020 "	"2020"	"Event of undetermined intent"	"Y10-Y34"	14	3163561	Unreliable
	"Kansas"	"20"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	58	2678338	2.2
	"Kansas"	"20"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	25	2678338	0.9
	"Kansas"	"20"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	59	2688418	2.2
	"Kansas"	"20"	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	36	2688418	1.3
	"Kansas"	"20"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	97	2702162	3.6
	"Kansas"	"20"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	34	2702162	1.3
	"Kansas"	"20"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	111	2713535	4.1
	"Kansas"	"20"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	44	2713535	1.6
	"Kansas"	"20"	"2002"	"2002"	"Event of undetermined intent"	"Y10-Y34"	15	2713535	Unreliable
	"Kansas"	"20"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	117	2723004	4.3
	"Kansas"	"20"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	55	2723004	2.0
	"Kansas"	"20"	"2003"	"2003"	"Event of undetermined intent"	"Y10-Y34"	16	2723004	Unreliable
	"Kansas"	"20"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	149	2734373	5.4
	"Kansas"	"20"	"2004"	"2004"	"Intentional self-harm"	"X60-X84"	48	2734373	1.8
	"Kansas"	"20"	"2004"	"2004"	"Event of undetermined intent"	"Y10-Y34"	26	2734373	1.0
	"Kansas"	"20"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	168	2745299	6.1
	"Kansas"	"20"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	53	2745299	1.9
	"Kansas"	"20"	"2005"	"2005"	"Event of undetermined intent"	"Y10-Y34"	20	2745299	0.7
	"Kansas"	"20"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	178	2762931	6.4
	"Kansas"	"20"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	49	2762931	1.8
	"Kansas"	"20"	"2006"	"2006"	"Event of undetermined intent"	"Y10-Y34"	30	2762931	1.1
	"Kansas"	"20"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	167	2783785	6.0
	"Kansas"	"20"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	64	2783785	2.3
	"Kansas"	"20"	"2007"	"2007"	"Event of undetermined intent"	"Y10-Y34"	38	2783785	1.4
	"Kansas"	"20"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	168	2808076	6.0
	"Kansas"	"20"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	29	2808076	1.0
	"Kansas"	"20"	"2008"	"2008"	"Event of undetermined intent"	"Y10-Y34"	22	2808076	0.8
	"Kansas"	"20"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	229	2832704	8.1
	"Kansas"	"20"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	53	2832704	1.9
	"Kansas"	"20"	"2009"	"2009"	"Event of undetermined intent"	"Y10-Y34"	22	2832704	0.8
	"Kansas"	"20"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	191	2853118	6.7
	"Kansas"	"20"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	46	2853118	1.6
	"Kansas"	"20"	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	32	2853118	1.1
	"Kansas"	"20"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	200	2871238	7.0
	"Kansas"	"20"	"2011"	"2011"	"Intentional self-harm"	"X60-X84"	44	2871238	1.5
	"Kansas"	"20"	"2011"	"2011"	"Event of undetermined intent"	"Y10-Y34"	35	2871238	1.2
	"Kansas"	"20"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	239	2885905	8.3
	"Kansas"	"20"	"2012"	"2012"	"Intentional self-harm"	"X60-X84"	59	2885905	2.0
	"Kansas"	"20"	"2012"	"2012"	"Event of undetermined intent"	"Y10-Y34"	20	2885905	0.7
	"Kansas"	"20"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	253	2893957	8.7
	"Kansas"	"20"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	52	2893957	1.8
	"Kansas"	"20"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	24	2893957	0.8
	"Kansas"	"20"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	251	2904021	8.6
	"Kansas"	"20"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	57	2904021	2.0
	"Kansas"	"20"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	24	2904021	0.8
	"Kansas"	"20"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	257	2911641	8.8
	"Kansas"	"20"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	55	2911641	1.9
	"Kansas"	"20"	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	17	2911641	Unreliable
	"Kansas"	"20"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	238	2907289	8.2
	"Kansas"	"20"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	63	2907289	2.2
	"Kansas"	"20"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	12	2907289	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	262	2913123	9.0
	"Kansas"	"20"	"2017"	"2017"	"Intentional self-harm"	"X60-X84"	53	2913123	1.8
	"Kansas"	"20"	"2017"	"2017"	"Event of undetermined intent"	"Y10-Y34"	16	2913123	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	266	2911505	9.1
	"Kansas"	"20"	"2018"	"2018"	"Intentional self-harm"	"X60-X84"	56	2911505	1.9
	"Kansas"	"20"	"2018"	"2018"	"Event of undetermined intent"	"Y10-Y34"	22	2911505	0.8
	"Kansas"	"20"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	339	2913314	11.6
	"Kansas"	"20"	"2019"	"2019"	"Intentional self-harm"	"X60-X84"	47	2913314	1.6
	"Kansas"	"20"	"2019"	"2019"	"Event of undetermined intent"	"Y10-Y34"	17	2913314	Unreliable
	"Kansas"	"20"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	427	2913805	14.7
	"Kansas"	"20"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	47	2913805	1.6
	"Kansas"	"20"	"2020 "	"2020"	"Event of undetermined intent"	"Y10-Y34"	16	2913805	Unreliable
	"Kentucky"	"21"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	148	4018053	3.7
	"Kentucky"	"21"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	29	4018053	0.7
	"Kentucky"	"21"	"1999"	"1999"	"Event of undetermined intent"	"Y10-Y34"	19	4018053	Unreliable
	"Kentucky"	"21"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	193	4041769	4.8
	"Kentucky"	"21"	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	37	4041769	0.9
	"Kentucky"	"21"	"2000"	"2000"	"Event of undetermined intent"	"Y10-Y34"	11	4041769	Unreliable
	"Kentucky"	"21"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	272	4068132	6.7
	"Kentucky"	"21"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	50	4068132	1.2
	"Kentucky"	"21"	"2001"	"2001"	"Event of undetermined intent"	"Y10-Y34"	23	4068132	0.6
	"Kentucky"	"21"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	348	4089875	8.5
	"Kentucky"	"21"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	58	4089875	1.4
	"Kentucky"	"21"	"2002"	"2002"	"Event of undetermined intent"	"Y10-Y34"	19	4089875	Unreliable
	"Kentucky"	"21"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	478	4117170	11.6
	"Kentucky"	"21"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	48	4117170	1.2
	"Kentucky"	"21"	"2003"	"2003"	"Event of undetermined intent"	"Y10-Y34"	33	4117170	0.8
	"Kentucky"	"21"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	447	4146101	10.8
	"Kentucky"	"21"	"2004"	"2004"	"Intentional self-harm"	"X60-X84"	46	4146101	1.1
	"Kentucky"	"21"	"2004"	"2004"	"Event of undetermined intent"	"Y10-Y34"	31	4146101	0.7
	"Kentucky"	"21"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	542	4182742	13.0
	"Kentucky"	"21"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	51	4182742	1.2
	"Kentucky"	"21"	"2005"	"2005"	"Event of undetermined intent"	"Y10-Y34"	44	4182742	1.1
	"Kentucky"	"21"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	605	4219239	14.3
	"Kentucky"	"21"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	67	4219239	1.6
	"Kentucky"	"21"	"2006"	"2006"	"Event of undetermined intent"	"Y10-Y34"	54	4219239	1.3
	"Kentucky"	"21"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	577	4256672	13.6
	"Kentucky"	"21"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	68	4256672	1.6
	"Kentucky"	"21"	"2007"	"2007"	"Event of undetermined intent"	"Y10-Y34"	63	4256672	1.5
	"Kentucky"	"21"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	633	4289878	14.8
	"Kentucky"	"21"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	62	4289878	1.4
	"Kentucky"	"21"	"2008"	"2008"	"Event of undetermined intent"	"Y10-Y34"	69	4289878	1.6
